construct|question|question_header|question_subheader|answer_type|count_met|count_students|pct_met|report_group|student_group|ext_reference_cleaned|School|Region|lt10supp|rank_order|count_lt10supp|compsupp|flag_supp|count_met_og|count_students_og|suppression_notes|year
DC|q15e|Have you ever, or are you currently enrolled in, any of the following types of dual credit courses? (Select all that apply) *Note: Dual credit courses allow you to earn high school and college credit at the same time.|IB - Diploma Programme or Career-related Programme|Multiselect|0|991|0|First Generation Status|First Generation||All Schools|All Regions|0|3|0|0|0|0|991|na|2024
DC|q15e|Have you ever, or are you currently enrolled in, any of the following types of dual credit courses? (Select all that apply) *Note: Dual credit courses allow you to earn high school and college credit at the same time.|IB - Diploma Programme or Career-related Programme|Multiselect|0|53|0|Gender|Other/Prefer Not to Say||All Schools|All Regions|0|1|0|0|0|0|53|na|2024
DC|q15e|Have you ever, or are you currently enrolled in, any of the following types of dual credit courses? (Select all that apply) *Note: Dual credit courses allow you to earn high school and college credit at the same time.|IB - Diploma Programme or Career-related Programme|Multiselect|0|452|0|Gender|Unknown||All Schools|All Regions|0|2|0|0|0|0|452|na|2024
DC|q15e|Have you ever, or are you currently enrolled in, any of the following types of dual credit courses? (Select all that apply) *Note: Dual credit courses allow you to earn high school and college credit at the same time.|IB - Diploma Programme or Career-related Programme|Multiselect|0|517|0|Gender|Male||All Schools|All Regions|0|3|0|0|0|0|517|na|2024
DC|q15e|Have you ever, or are you currently enrolled in, any of the following types of dual credit courses? (Select all that apply) *Note: Dual credit courses allow you to earn high school and college credit at the same time.|IB - Diploma Programme or Career-related Programme|Multiselect|43|712|0.0603932584269663|Gender|Female||All Schools|All Regions|0|4|0|0|0|43|712|na|2024
DC|q15e|Have you ever, or are you currently enrolled in, any of the following types of dual credit courses? (Select all that apply) *Note: Dual credit courses allow you to earn high school and college credit at the same time.|IB - Diploma Programme or Career-related Programme|Multiselect|0|185|0|Grade Level|Incomplete||All Schools|All Regions|0|1|0|0|0|0|185|na|2024
DC|q15e|Have you ever, or are you currently enrolled in, any of the following types of dual credit courses? (Select all that apply) *Note: Dual credit courses allow you to earn high school and college credit at the same time.|IB - Diploma Programme or Career-related Programme|Multiselect|0|237|0|Grade Level|10th Grade||All Schools|All Regions|0|2|0|0|0|0|237|na|2024
DC|q15e|Have you ever, or are you currently enrolled in, any of the following types of dual credit courses? (Select all that apply) *Note: Dual credit courses allow you to earn high school and college credit at the same time.|IB - Diploma Programme or Career-related Programme|Multiselect|0|324|0|Grade Level|9th Grade||All Schools|All Regions|0|3|0|0|0|0|324|na|2024
DC|q15e|Have you ever, or are you currently enrolled in, any of the following types of dual credit courses? (Select all that apply) *Note: Dual credit courses allow you to earn high school and college credit at the same time.|IB - Diploma Programme or Career-related Programme|Multiselect|0|461|0|Grade Level|12th Grade||All Schools|All Regions|0|4|0|0|0|0|461|na|2024
DC|q15e|Have you ever, or are you currently enrolled in, any of the following types of dual credit courses? (Select all that apply) *Note: Dual credit courses allow you to earn high school and college credit at the same time.|IB - Diploma Programme or Career-related Programme|Multiselect|43|527|0.0815939278937381|Grade Level|11th Grade||All Schools|All Regions|0|5|0|0|0|43|527|na|2024
DC|q15e|Have you ever, or are you currently enrolled in, any of the following types of dual credit courses? (Select all that apply) *Note: Dual credit courses allow you to earn high school and college credit at the same time.|IB - Diploma Programme or Career-related Programme|Multiselect|1|35|0.0285714285714286|Race/Ethnicity|Asian/Asian American||All Schools|All Regions|0|1|0|0|0|1|35|na|2024
DC|q15e|Have you ever, or are you currently enrolled in, any of the following types of dual credit courses? (Select all that apply) *Note: Dual credit courses allow you to earn high school and college credit at the same time.|IB - Diploma Programme or Career-related Programme|Multiselect|0|90|0|Race/Ethnicity|Black/African American||All Schools|All Regions|0|2|0|0|0|0|90|na|2024
DC|q15e|Have you ever, or are you currently enrolled in, any of the following types of dual credit courses? (Select all that apply) *Note: Dual credit courses allow you to earn high school and college credit at the same time.|IB - Diploma Programme or Career-related Programme|Multiselect|0|276|0|Race/Ethnicity|White||All Schools|All Regions|0|3|0|0|0|0|276|na|2024
DC|q15e|Have you ever, or are you currently enrolled in, any of the following types of dual credit courses? (Select all that apply) *Note: Dual credit courses allow you to earn high school and college credit at the same time.|IB - Diploma Programme or Career-related Programme|Multiselect|0|323|0|Race/Ethnicity|Multiracial||All Schools|All Regions|0|4|0|0|0|0|323|na|2024
DC|q15e|Have you ever, or are you currently enrolled in, any of the following types of dual credit courses? (Select all that apply) *Note: Dual credit courses allow you to earn high school and college credit at the same time.|IB - Diploma Programme or Career-related Programme|Multiselect|0|459|0|Race/Ethnicity|Unknown||All Schools|All Regions|0|5|0|0|0|0|459|na|2024
DC|q15e|Have you ever, or are you currently enrolled in, any of the following types of dual credit courses? (Select all that apply) *Note: Dual credit courses allow you to earn high school and college credit at the same time.|IB - Diploma Programme or Career-related Programme|Multiselect|42|551|0.0762250453720508|Race/Ethnicity|Hispanic/Latine/x||All Schools|All Regions|0|6|0|0|0|42|551|na|2024
DC|q15e|Have you ever, or are you currently enrolled in, any of the following types of dual credit courses? (Select all that apply) *Note: Dual credit courses allow you to earn high school and college credit at the same time.|IB - Diploma Programme or Career-related Programme|Multiselect|43|999|0.043043043043043|Race/Ethnicity|Students of Color||All Schools|All Regions|0|7|0|0|0|43|999|na|2024
DC|q15f|Have you ever, or are you currently enrolled in, any of the following types of dual credit courses? (Select all that apply) *Note: Dual credit courses allow you to earn high school and college credit at the same time.|I am not currently enrolled in any dual credit course|Multiselect|270|1734|0.155709342560554|All|All||All Schools|All Regions|0|1|0|0|0|270|1734|na|2024
DC|q15f|Have you ever, or are you currently enrolled in, any of the following types of dual credit courses? (Select all that apply) *Note: Dual credit courses allow you to earn high school and college credit at the same time.|I am not currently enrolled in any dual credit course|Multiselect|0|327|0|First Generation Status|||All Schools|All Regions|0|1|0|0|0|0|327|na|2024
DC|q15f|Have you ever, or are you currently enrolled in, any of the following types of dual credit courses? (Select all that apply) *Note: Dual credit courses allow you to earn high school and college credit at the same time.|I am not currently enrolled in any dual credit course|Multiselect|105|416|0.252403846153846|First Generation Status|Not First Generation||All Schools|All Regions|0|2|0|0|0|105|416|na|2024
DC|q15f|Have you ever, or are you currently enrolled in, any of the following types of dual credit courses? (Select all that apply) *Note: Dual credit courses allow you to earn high school and college credit at the same time.|I am not currently enrolled in any dual credit course|Multiselect|165|991|0.166498486377397|First Generation Status|First Generation||All Schools|All Regions|0|3|0|0|0|165|991|na|2024
DC|q15f|Have you ever, or are you currently enrolled in, any of the following types of dual credit courses? (Select all that apply) *Note: Dual credit courses allow you to earn high school and college credit at the same time.|I am not currently enrolled in any dual credit course|Multiselect|0|53|0|Gender|Other/Prefer Not to Say||All Schools|All Regions|0|1|0|0|0|0|53|na|2024
DC|q15f|Have you ever, or are you currently enrolled in, any of the following types of dual credit courses? (Select all that apply) *Note: Dual credit courses allow you to earn high school and college credit at the same time.|I am not currently enrolled in any dual credit course|Multiselect|0|452|0|Gender|Unknown||All Schools|All Regions|0|2|0|0|0|0|452|na|2024
DC|q15f|Have you ever, or are you currently enrolled in, any of the following types of dual credit courses? (Select all that apply) *Note: Dual credit courses allow you to earn high school and college credit at the same time.|I am not currently enrolled in any dual credit course|Multiselect|42|517|0.0812379110251451|Gender|Male||All Schools|All Regions|0|3|0|0|0|42|517|na|2024
DC|q15f|Have you ever, or are you currently enrolled in, any of the following types of dual credit courses? (Select all that apply) *Note: Dual credit courses allow you to earn high school and college credit at the same time.|I am not currently enrolled in any dual credit course|Multiselect|228|712|0.320224719101124|Gender|Female||All Schools|All Regions|0|4|0|0|0|228|712|na|2024
DC|q15f|Have you ever, or are you currently enrolled in, any of the following types of dual credit courses? (Select all that apply) *Note: Dual credit courses allow you to earn high school and college credit at the same time.|I am not currently enrolled in any dual credit course|Multiselect|0|185|0|Grade Level|Incomplete||All Schools|All Regions|0|1|0|0|0|0|185|na|2024
DC|q15f|Have you ever, or are you currently enrolled in, any of the following types of dual credit courses? (Select all that apply) *Note: Dual credit courses allow you to earn high school and college credit at the same time.|I am not currently enrolled in any dual credit course|Multiselect|99|237|0.417721518987342|Grade Level|10th Grade||All Schools|All Regions|0|2|0|0|0|99|237|na|2024
