Region|construct|question|question_header|question_subheader|answer_type|count_met|count_students|pct_met|report_group|student_group|ext_reference_cleaned|School|lt10supp|rank_order|count_lt10supp|compsupp|flag_supp|count_met_og|count_students_og|suppression_notes|year
RegionB|PS|q02d|How much do you know about the following post-high school options?|4-year degree or higher|Knowledgeable|69|158|0.436708860759494|Grade Level|10th Grade||All Schools|0|1|0|0|0|69|158|na|2024
RegionB|PS|q02d|How much do you know about the following post-high school options?|4-year degree or higher|Knowledgeable|63|226|0.278761061946903|Grade Level|9th Grade||All Schools|0|2|0|0|0|63|226|na|2024
RegionB|PS|q02d|How much do you know about the following post-high school options?|4-year degree or higher|Knowledgeable|193|317|0.608832807570978|Grade Level|11th Grade||All Schools|0|3|0|0|0|193|317|na|2024
RegionB|PS|q02d|How much do you know about the following post-high school options?|4-year degree or higher|Knowledgeable|199|326|0.610429447852761|Grade Level|12th Grade||All Schools|0|4|0|0|0|199|326|na|2024
RegionB|PS|q02d|How much do you know about the following post-high school options?|4-year degree or higher|Knowledgeable|7|14|0.5|Race/Ethnicity|Asian/Asian American||All Schools|0|1|0|0|0|7|14|na|2024
RegionB|PS|q02d|How much do you know about the following post-high school options?|4-year degree or higher|Knowledgeable|30|62|0.483870967741935|Race/Ethnicity|Black/African American||All Schools|0|2|0|0|0|30|62|na|2024
RegionB|PS|q02d|How much do you know about the following post-high school options?|4-year degree or higher|Knowledgeable|0|95|0|Race/Ethnicity|Unknown||All Schools|0|3|0|0|0|0|95|na|2024
RegionB|PS|q02d|How much do you know about the following post-high school options?|4-year degree or higher|Knowledgeable|191|214|0.892523364485981|Race/Ethnicity|White||All Schools|0|4|0|0|0|191|214|na|2024
RegionB|PS|q02d|How much do you know about the following post-high school options?|4-year degree or higher|Knowledgeable|164|251|0.653386454183267|Race/Ethnicity|Multiracial||All Schools|0|5|0|0|0|164|251|na|2024
RegionB|PS|q02d|How much do you know about the following post-high school options?|4-year degree or higher|Knowledgeable|132|391|0.337595907928389|Race/Ethnicity|Hispanic/Latine/x||All Schools|0|6|0|0|0|132|391|na|2024
RegionB|PS|q02d|How much do you know about the following post-high school options?|4-year degree or higher|Knowledgeable|333|718|0.463788300835655|Race/Ethnicity|Students of Color||All Schools|0|7|0|0|0|333|718|na|2024
RegionB|PS|q04a|Please rank the following resources from most helpful (1) to least helpful (10) in understanding different post-high school options.|Parents/Guardians|Rank|414|1027|0.403115871470302|All|All||All Schools|0|1|0|0|0|414|1027|na|2024
RegionB|PS|q04a|Please rank the following resources from most helpful (1) to least helpful (10) in understanding different post-high school options.|Parents/Guardians|Rank|131|293|0.447098976109215|First Generation Status|Not First Generation||All Schools|0|1|0|0|0|131|293|na|2024
RegionB|PS|q04a|Please rank the following resources from most helpful (1) to least helpful (10) in understanding different post-high school options.|Parents/Guardians|Rank|283|734|0.385558583106267|First Generation Status|First Generation||All Schools|0|2|0|0|0|283|734|na|2024
RegionB|PS|q04a|Please rank the following resources from most helpful (1) to least helpful (10) in understanding different post-high school options.|Parents/Guardians|Rank|1|34|0.0294117647058824|Gender|Other/Prefer Not to Say||All Schools|0|1|0|0|0|1|34|na|2024
RegionB|PS|q04a|Please rank the following resources from most helpful (1) to least helpful (10) in understanding different post-high school options.|Parents/Guardians|Rank|63|94|0.670212765957447|Gender|Unknown||All Schools|0|2|0|0|0|63|94|na|2024
RegionB|PS|q04a|Please rank the following resources from most helpful (1) to least helpful (10) in understanding different post-high school options.|Parents/Guardians|Rank|121|381|0.31758530183727|Gender|Male||All Schools|0|3|0|0|0|121|381|na|2024
RegionB|PS|q04a|Please rank the following resources from most helpful (1) to least helpful (10) in understanding different post-high school options.|Parents/Guardians|Rank|229|518|0.442084942084942|Gender|Female||All Schools|0|4|0|0|0|229|518|na|2024
RegionB|PS|q04a|Please rank the following resources from most helpful (1) to least helpful (10) in understanding different post-high school options.|Parents/Guardians|Rank|124|158|0.784810126582278|Grade Level|10th Grade||All Schools|0|1|0|0|0|124|158|na|2024
RegionB|PS|q04a|Please rank the following resources from most helpful (1) to least helpful (10) in understanding different post-high school options.|Parents/Guardians|Rank|41|226|0.18141592920354|Grade Level|9th Grade||All Schools|0|2|0|0|0|41|226|na|2024
RegionB|PS|q04a|Please rank the following resources from most helpful (1) to least helpful (10) in understanding different post-high school options.|Parents/Guardians|Rank|152|317|0.479495268138801|Grade Level|11th Grade||All Schools|0|3|0|0|0|152|317|na|2024
RegionB|PS|q04a|Please rank the following resources from most helpful (1) to least helpful (10) in understanding different post-high school options.|Parents/Guardians|Rank|97|326|0.297546012269939|Grade Level|12th Grade||All Schools|0|4|0|0|0|97|326|na|2024
RegionB|PS|q04a|Please rank the following resources from most helpful (1) to least helpful (10) in understanding different post-high school options.|Parents/Guardians|Rank|8|14|0.571428571428571|Race/Ethnicity|Asian/Asian American||All Schools|0|1|0|0|0|8|14|na|2024
RegionB|PS|q04a|Please rank the following resources from most helpful (1) to least helpful (10) in understanding different post-high school options.|Parents/Guardians|Rank|33|62|0.532258064516129|Race/Ethnicity|Black/African American||All Schools|0|2|0|0|0|33|62|na|2024
RegionB|PS|q04a|Please rank the following resources from most helpful (1) to least helpful (10) in understanding different post-high school options.|Parents/Guardians|Rank|64|95|0.673684210526316|Race/Ethnicity|Unknown||All Schools|0|3|0|0|0|64|95|na|2024
RegionB|PS|q04a|Please rank the following resources from most helpful (1) to least helpful (10) in understanding different post-high school options.|Parents/Guardians|Rank|23|214|0.107476635514019|Race/Ethnicity|White||All Schools|0|4|0|0|0|23|214|na|2024
RegionB|PS|q04a|Please rank the following resources from most helpful (1) to least helpful (10) in understanding different post-high school options.|Parents/Guardians|Rank|118|251|0.470119521912351|Race/Ethnicity|Multiracial||All Schools|0|5|0|0|0|118|251|na|2024
RegionB|PS|q04a|Please rank the following resources from most helpful (1) to least helpful (10) in understanding different post-high school options.|Parents/Guardians|Rank|168|391|0.429667519181586|Race/Ethnicity|Hispanic/Latine/x||All Schools|0|6|0|0|0|168|391|na|2024
RegionB|PS|q04a|Please rank the following resources from most helpful (1) to least helpful (10) in understanding different post-high school options.|Parents/Guardians|Rank|327|718|0.455431754874652|Race/Ethnicity|Students of Color||All Schools|0|7|0|0|0|327|718|na|2024
RegionB|PS|q04b|Please rank the following resources from most helpful (1) to least helpful (10) in understanding different post-high school options.|Other Relatives (e.g. siblings, cousins)|Rank|381|1027|0.370983446932814|All|All||All Schools|0|1|0|0|0|381|1027|na|2024
RegionB|PS|q04b|Please rank the following resources from most helpful (1) to least helpful (10) in understanding different post-high school options.|Other Relatives (e.g. siblings, cousins)|Rank|96|293|0.327645051194539|First Generation Status|Not First Generation||All Schools|0|1|0|0|0|96|293|na|2024
RegionB|PS|q04b|Please rank the following resources from most helpful (1) to least helpful (10) in understanding different post-high school options.|Other Relatives (e.g. siblings, cousins)|Rank|285|734|0.388283378746594|First Generation Status|First Generation||All Schools|0|2|0|0|0|285|734|na|2024
RegionB|PS|q04b|Please rank the following resources from most helpful (1) to least helpful (10) in understanding different post-high school options.|Other Relatives (e.g. siblings, cousins)|Rank|1|34|0.0294117647058824|Gender|Other/Prefer Not to Say||All Schools|0|1|0|0|0|1|34|na|2024
RegionB|PS|q04b|Please rank the following resources from most helpful (1) to least helpful (10) in understanding different post-high school options.|Other Relatives (e.g. siblings, cousins)|Rank|32|94|0.340425531914894|Gender|Unknown||All Schools|0|2|0|0|0|32|94|na|2024
RegionB|PS|q04b|Please rank the following resources from most helpful (1) to least helpful (10) in understanding different post-high school options.|Other Relatives (e.g. siblings, cousins)|Rank|183|381|0.480314960629921|Gender|Male||All Schools|0|3|0|0|0|183|381|na|2024
RegionB|PS|q04b|Please rank the following resources from most helpful (1) to least helpful (10) in understanding different post-high school options.|Other Relatives (e.g. siblings, cousins)|Rank|165|518|0.318532818532819|Gender|Female||All Schools|0|4|0|0|0|165|518|na|2024
RegionB|PS|q04b|Please rank the following resources from most helpful (1) to least helpful (10) in understanding different post-high school options.|Other Relatives (e.g. siblings, cousins)|Rank|93|158|0.588607594936709|Grade Level|10th Grade||All Schools|0|1|0|0|0|93|158|na|2024
RegionB|PS|q04b|Please rank the following resources from most helpful (1) to least helpful (10) in understanding different post-high school options.|Other Relatives (e.g. siblings, cousins)|Rank|74|226|0.327433628318584|Grade Level|9th Grade||All Schools|0|2|0|0|0|74|226|na|2024
RegionB|PS|q04b|Please rank the following resources from most helpful (1) to least helpful (10) in understanding different post-high school options.|Other Relatives (e.g. siblings, cousins)|Rank|86|317|0.271293375394322|Grade Level|11th Grade||All Schools|0|3|0|0|0|86|317|na|2024
RegionB|PS|q04b|Please rank the following resources from most helpful (1) to least helpful (10) in understanding different post-high school options.|Other Relatives (e.g. siblings, cousins)|Rank|128|326|0.392638036809816|Grade Level|12th Grade||All Schools|0|4|0|0|0|128|326|na|2024
RegionB|PS|q04b|Please rank the following resources from most helpful (1) to least helpful (10) in understanding different post-high school options.|Other Relatives (e.g. siblings, cousins)|Rank|8|14|0.571428571428571|Race/Ethnicity|Asian/Asian American||All Schools|0|1|0|0|0|8|14|na|2024
RegionB|PS|q04b|Please rank the following resources from most helpful (1) to least helpful (10) in understanding different post-high school options.|Other Relatives (e.g. siblings, cousins)|Rank|32|62|0.516129032258065|Race/Ethnicity|Black/African American||All Schools|0|2|0|0|0|32|62|na|2024
RegionB|PS|q04b|Please rank the following resources from most helpful (1) to least helpful (10) in understanding different post-high school options.|Other Relatives (e.g. siblings, cousins)|Rank|33|95|0.347368421052632|Race/Ethnicity|Unknown||All Schools|0|3|0|0|0|33|95|na|2024
RegionB|PS|q04b|Please rank the following resources from most helpful (1) to least helpful (10) in understanding different post-high school options.|Other Relatives (e.g. siblings, cousins)|Rank|54|214|0.252336448598131|Race/Ethnicity|White||All Schools|0|4|0|0|0|54|214|na|2024
RegionB|PS|q04b|Please rank the following resources from most helpful (1) to least helpful (10) in understanding different post-high school options.|Other Relatives (e.g. siblings, cousins)|Rank|55|251|0.219123505976096|Race/Ethnicity|Multiracial||All Schools|0|5|0|0|0|55|251|na|2024
RegionB|PS|q04b|Please rank the following resources from most helpful (1) to least helpful (10) in understanding different post-high school options.|Other Relatives (e.g. siblings, cousins)|Rank|199|391|0.508951406649616|Race/Ethnicity|Hispanic/Latine/x||All Schools|0|6|0|0|0|199|391|na|2024
RegionB|PS|q04b|Please rank the following resources from most helpful (1) to least helpful (10) in understanding different post-high school options.|Other Relatives (e.g. siblings, cousins)|Rank|294|718|0.409470752089136|Race/Ethnicity|Students of Color||All Schools|0|7|0|0|0|294|718|na|2024
RegionB|PS|q04c|Please rank the following resources from most helpful (1) to least helpful (10) in understanding different post-high school options.|Advisory Class/Homeroom|Rank|318|1027|0.309639727361246|All|All||All Schools|0|1|0|0|0|318|1027|na|2024
